EpochTime,3.feed_25.NO2_PPM..3.feed_25.NO2_PPB
1593685800,0.005
1593689400,0.007
1593693000,0.006
1593696600,0.006
1593700200,0.006
1593703800,0.001
1593707400,0.0
1593711000,0.0
1593714600,0.0
1593718200,0.0
1593721800,0.0
1593725400,0.0
1593729000,0.0
1593732600,0.0
1593736200,0.001
1593739800,0.001
1593743400,0.001
1593747000,0.002
1593750600,0.005
1593754200,0.005
1593757800,0.015
1593761400,0.01
1593765000,0.008
1593768600,0.005
1593772200,0.005
1593775800,0.006
1593779400,0.005
1593783000,0.005
1593786600,0.002
1593790200,0.0
1593793800,0.001
1593797400,0.001
1593801000,0.0
1593804600,0.0
1593808200,0.0
1593811800,0.0
1593815400,0.0
1593819000,0.0
1593822600,0.001
1593826200,0.001
1593829800,0.001
1593833400,0.001
1593837000,0.002
1593840600,0.004
1593844200,0.003
1593847800,0.002
1593851400,0.002
1593855000,0.003
1593858600,0.005
1593862200,0.007
1593865800,0.005
1593869400,0.002
1593873000,0.002
1593876600,0.0
1593880200,0.0
1593883800,0.0
1593887400,0.0
1593891000,0.0
1593894600,0.0
1593898200,0.0
1593901800,0.0
1593905400,0.0
1593909000,0.001
1593912600,0.003
1593916200,0.004
1593919800,0.005
1593923400,0.01
1593927000,0.005
1593930600,0.006
1593934200,0.003
1593937800,0.003
1593941400,0.002
1593945000,0.002
1593948600,0.002
1593952200,0.002
1593955800,0.007
1593959400,0.005
1593963000,0.002
1593966600,0.001
1593970200,0.001
1593973800,0.001
1593977400,0.001
1593981000,0.001
1593984600,0.001
1593988200,0.001
1593991800,0.001
1593995400,0.001
1593999000,0.0
1594002600,0.001
1594006200,0.001
1594009800,0.002
1594013400,0.004
1594017000,0.005
1594020600,0.004
1594024200,0.005
1594027800,0.006
1594031400,0.006
1594035000,0.008
1594038600,0.011
1594042200,0.012
1594045800,0.007
1594049400,0.004
1594053000,0.004
1594056600,0.002
1594060200,0.001
1594063800,0.001
1594067400,0.0
1594071000,0.0
1594074600,0.001
1594078200,0.001
1594081800,0.001
1594085400,0.001
1594089000,0.003
1594092600,0.004
1594096200,0.004
1594099800,0.006
1594103400,0.012
1594107000,0.009
1594110600,0.008
1594114200,0.006
1594117800,0.007
1594121400,0.011
1594125000,0.009
1594128600,0.008
1594132200,0.006
1594143000,0.003
1594146600,0.002
1594150200,0.002
1594153800,0.004
1594157400,0.002
1594161000,0.001
1594164600,0.001
1594168200,0.004
1594171800,0.003
1594175400,0.002
1594179000,0.007
1594182600,0.004
1594186200,0.003
1594189800,0.003
1594193400,0.002
1594197000,0.004
1594200600,0.003
1594204200,0.005
1594207800,0.006
1594211400,0.008
1594215000,0.006
1594218600,0.003
1594222200,0.001
1594225800,0.001
1594229400,0.001
1594233000,0.002
1594236600,0.002
1594240200,0.002
1594243800,0.002
1594247400,0.001
1594251000,0.003
1594254600,0.006
1594258200,0.006
1594261800,0.007
1594265400,0.014
1594269000,0.003
1594272600,0.004
1594276200,0.009
1594279800,0.007
1594283400,0.006
1594287000,0.005
1594290600,0.005
1594294200,0.006
1594297800,0.009
1594301400,0.009
1594305000,0.005
1594308600,0.004
1594312200,0.002
1594315800,0.001
1594319400,0.001
1594323000,0.001
1594326600,0.002
1594330200,0.002
1594333800,0.002
1594337400,0.004
1594341000,0.004
1594344600,0.006
1594348200,0.007
1594351800,0.006
1594355400,0.006
1594359000,0.006
1594362600,0.006
1594366200,0.005
1594369800,0.006
1594373400,0.007
1594377000,0.009
1594380600,0.008
1594384200,0.005
1594387800,0.003
1594391400,0.002
1594395000,0.002
1594398600,0.002
1594402200,0.002
1594405800,0.001
1594409400,0.001
1594413000,0.002
1594416600,0.002
1594420200,0.001
1594423800,0.001
1594427400,0.002
1594431000,0.002
1594434600,0.006
1594438200,0.004
1594441800,0.004
1594445400,0.006
1594449000,0.007
1594452600,0.007
1594456200,0.003
1594459800,0.003
1594463400,0.002
1594467000,0.002
1594470600,0.001
1594474200,0.001
1594477800,0.002
1594481400,0.001
1594485000,0.001
1594488600,0.001
1594492200,0.001
1594495800,0.0
1594499400,0.0
1594503000,0.0
1594506600,0.0
1594510200,0.0
1594513800,0.001
1594517400,0.007
1594521000,0.009
1594524600,0.009
1594528200,0.008
1594531800,0.007
1594535400,0.006
1594539000,0.006
1594542600,0.006
1594546200,0.006
1594549800,0.005
1594553400,0.007
1594557000,0.008
1594560600,0.005
1594564200,0.004
1594567800,0.003
1594571400,0.003
1594575000,0.002
1594578600,0.001
1594582200,0.001
1594585800,0.001
1594589400,0.001
1594593000,0.002
1594596600,0.001
1594600200,0.001
1594603800,0.003
1594607400,0.006
1594611000,0.004
1594614600,0.005
1594618200,0.005
1594621800,0.008
1594625400,0.007
1594629000,0.006
1594632600,0.009
1594636200,0.011
1594639800,0.009
1594643400,0.005
1594647000,0.007
1594650600,0.003
1594654200,0.001
1594657800,0.001
1594661400,0.001
1594665000,0.0
1594668600,0.0
1594672200,0.0
1594675800,0.0
1594679400,0.0
1594683000,0.0
1594686600,0.001
1594690200,0.001
1594693800,0.002
1594697400,0.001
1594701000,0.001
1594704600,0.002
1594708200,0.003
1594711800,0.003
1594715400,0.006
1594719000,0.005
1594722600,0.007
1594726200,0.005
1594729800,0.006
1594733400,0.003
1594737000,0.001
1594740600,0.0
1594744200,0.0
1594747800,0.0
1594751400,0.0
1594755000,0.0
1594758600,0.0
1594762200,0.0
1594765800,0.0
1594769400,0.0
1594773000,0.001
1594776600,0.004
1594780200,0.006
1594783800,0.005
1594787400,0.005
1594791000,0.003
1594794600,0.007
1594798200,0.006
1594801800,0.006
1594805400,0.004
1594809000,0.004
1594812600,0.004
1594816200,0.005
1594819800,0.007
1594823400,0.006
1594827000,0.003
1594830600,0.001
1594834200,0.0
1594837800,0.001
1594841400,0.001
1594845000,0.0
1594848600,0.002
1594852200,0.001
1594855800,0.004
1594859400,0.003
1594863000,0.003
1594866600,0.001
1594870200,0.003
1594873800,0.002
1594877400,0.012
1594881000,0.006
1594884600,0.007
1594888200,0.005
1594891800,0.002
1594895400,0.002
1594899000,0.006
1594902600,0.005
1594906200,0.003
1594909800,0.002
1594913400,0.002
1594917000,0.003
1594920600,0.003
1594924200,0.003
1594927800,0.005
1594931400,0.003
1594935000,0.004
1594938600,0.003
1594942200,0.003
1594945800,0.004
1594949400,0.006
1594953000,0.009
1594956600,0.008
1594960200,0.004
1594963800,0.006
1594967400,0.007
1594971000,0.005
1594974600,0.003
1594978200,0.003
1594981800,0.004
1594985400,0.003
1594989000,0.003
1594992600,0.001
1594999800,0.001
1595003400,0.001
1595007000,0.001
1595010600,0.001
1595014200,0.001
1595017800,0.001
1595021400,0.001
1595025000,0.001
1595028600,0.002
1595032200,0.002
1595035800,0.008
1595039400,0.025
1595043000,0.012
1595046600,0.008
1595050200,0.013
1595053800,0.01
1595057400,0.009
1595061000,0.007
1595064600,0.007
1595068200,0.006
1595071800,0.006
1595075400,0.011
1595079000,0.01
1595082600,0.005
1595086200,0.005
1595089800,0.005
1595093400,0.004
1595097000,0.002
1595100600,0.002
1595104200,0.002
1595107800,0.002
1595111400,0.002
1595115000,0.002
1595118600,0.002
1595122200,0.003
1595125800,0.005
1595129400,0.008
1595133000,0.007
1595136600,0.005
1595140200,0.005
1595143800,0.006
1595147400,0.006
1595151000,0.006
1595154600,0.006
1595158200,0.008
1595161800,0.008
1595165400,0.004
1595169000,0.003
1595172600,0.002
1595176200,0.002
1595179800,0.002
1595183400,0.001
1595187000,0.001
1595190600,0.002
1595194200,0.001
1595197800,0.002
1595201400,0.002
1595205000,0.002
1595208600,0.002
1595212200,0.003
1595215800,0.002
1595219400,0.002
1595223000,0.002
1595226600,0.002
1595230200,0.003
1595233800,0.003
1595237400,0.003
1595241000,0.003
1595244600,0.004
1595248200,0.003
1595251800,0.002
1595255400,0.002
1595259000,0.002
1595262600,0.002
1595266200,0.002
1595269800,0.002
1595273400,0.002
1595277000,0.002
1595280600,0.002
1595284200,0.002
1595287800,0.002
1595291400,0.002
1595295000,0.003
1595298600,0.004
1595302200,0.006
1595305800,0.016
1595309400,0.009
1595313000,0.008
1595316600,0.012
1595320200,0.007
1595323800,0.008
1595327400,0.012
1595331000,0.015
1595334600,0.009
1595338200,0.006
1595341800,0.006
1595352600,0.005
1595356200,0.003
1595359800,0.003
1595363400,0.003
1595367000,0.002
1595370600,0.002
1595374200,0.003
1595377800,0.004
1595381400,0.007
1595385000,0.007
1595388600,0.009
1595392200,0.008
1595395800,0.008
1595399400,0.008
1595403000,0.012
1595406600,0.01
1595410200,0.007
1595413800,0.011
1595417400,0.008
1595421000,0.008
1595424600,0.006
1595428200,0.004
1595431800,0.006
1595435400,0.006
1595439000,0.005
1595442600,0.003
1595446200,0.002
1595449800,0.002
1595453400,0.002
1595457000,0.002
1595460600,0.002
1595464200,0.002
1595467800,0.003
1595471400,0.007
1595475000,0.01
1595478600,0.009
1595482200,0.007
1595485800,0.006
1595489400,0.007
1595493000,0.009
1595496600,0.006
1595500200,0.008
1595503800,0.008
1595507400,0.007
1595511000,0.009
1595514600,0.007
1595518200,0.005
1595521800,0.004
1595525400,0.004
1595529000,0.004
1595532600,0.004
1595536200,0.003
1595539800,0.005
1595543400,0.004
1595547000,0.005
1595550600,0.005
1595554200,0.006
1595557800,0.005
1595561400,0.002
1595565000,0.003
1595568600,0.003
1595572200,0.004
1595575800,0.003
1595579400,0.003
1595583000,0.005
1595586600,0.006
1595590200,0.005
1595593800,0.004
1595597400,0.004
1595601000,0.002
1595604600,0.002
1595608200,0.001
1595611800,0.002
1595615400,0.002
1595619000,0.002
1595622600,0.002
1595626200,0.002
1595629800,0.002
1595633400,0.002
1595637000,0.003
1595640600,0.006
1595644200,0.008
1595647800,0.018
1595651400,0.013
1595655000,0.011
1595658600,0.011
1595662200,0.009
1595665800,0.009
1595669400,0.008
1595673000,0.008
1595676600,0.008
1595680200,0.007
1595683800,0.006
1595687400,0.002
1595691000,0.002
1595694600,0.002
1595698200,0.002
1595701800,0.002
1595705400,0.002
1595709000,0.002
1595712600,0.002
1595716200,0.002
1595719800,0.003
1595723400,0.005
1595727000,0.019
1595730600,0.025
1595734200,0.016
1595737800,0.013
1595741400,0.016
1595745000,0.03
1595748600,0.019
1595752200,0.017
1595755800,0.019
1595759400,0.015
1595763000,0.013
1595766600,0.015
1595770200,0.017
1595773800,0.007
1595777400,0.003
1595781000,0.002
1595784600,0.001
1595788200,0.001
1595791800,0.001
1595795400,0.001
1595799000,0.001
1595802600,0.001
1595806200,0.001
1595809800,0.002
1595813400,0.002
1595817000,0.003
1595820600,0.009
1595824200,0.01
1595827800,0.011
1595831400,0.007
1595835000,0.007
1595838600,0.007
1595842200,0.01
1595845800,0.011
1595849400,0.015
1595853000,0.012
1595856600,0.007
1595860200,0.004
1595863800,0.002
1595867400,0.002
1595871000,0.002
1595874600,0.001
1595878200,0.001
1595881800,0.001
1595885400,0.001
1595889000,0.001
1595892600,0.001
1595896200,0.002
1595899800,0.003
1595903400,0.003
1595907000,0.004
1595910600,0.004
1595914200,0.003
1595917800,0.004
1595921400,0.003
1595925000,0.002
1595928600,0.002
1595932200,0.003
1595935800,0.003
1595939400,0.004
1595943000,0.003
1595946600,0.002
1595950200,0.002
1595953800,0.001
1595957400,0.002
1595961000,0.001
1595964600,0.001
1595968200,0.001
1595971800,0.001
1595975400,0.001
1595979000,0.002
1595982600,0.002
1595986200,0.006
1595989800,0.025
1595993400,0.037
1595997000,0.025
1596000600,0.039
1596004200,0.02
1596007800,0.021
1596011400,0.025
1596015000,0.028
1596018600,0.03
1596022200,0.027
1596025800,0.027
1596029400,0.023
1596033000,0.014
1596036600,0.006
1596040200,0.005
1596043800,0.004
1596047400,0.005
1596051000,0.004
1596054600,0.004
1596058200,0.005
1596061800,0.004
1596065400,0.005
1596069000,0.005
1596072600,0.006
1596076200,0.018
1596079800,0.018
1596083400,0.017
1596087000,0.019
1596090600,0.015
1596094200,0.016
1596097800,0.022
1596101400,0.024
1596105000,0.027
1596108600,0.037
1596112200,0.039
1596115800,0.031
1596119400,0.027
1596123000,0.044
1596126600,0.026
1596130200,0.014
1596133800,0.011
1596137400,0.008
1596141000,0.009
1596144600,0.008
1596148200,0.009
1596151800,0.008
1596155400,0.009
1596159000,0.009
1596162600,0.009
1596166200,0.007
1596169800,0.008
1596173400,0.008
1596177000,0.008
1596180600,0.006
1596184200,0.007
1596187800,0.007
1596191400,0.006
1596195000,0.008
1596198600,0.008
1596202200,0.008
1596205800,0.008
1596209400,0.009
1596213000,0.006
1596216600,0.005
1596220200,0.004
1596223800,0.004
1596227400,0.004
1596231000,0.003
1596234600,0.004
1596238200,0.003
1596241800,0.004
1596245400,0.006
1596249000,0.007
1596252600,0.015
1596256200,0.011
1596259800,0.017
1596263400,0.008
1596267000,0.008
1596270600,0.008
1596274200,0.007
1596277800,0.008
1596281400,0.008
1596285000,0.009
1596288600,0.009
1596292200,0.011
1596295800,0.017
1596299400,0.01
1596303000,0.01
1596306600,0.007
1596310200,0.004
1596313800,0.003
1596317400,0.002
1596321000,0.002
1596324600,0.001
1596328200,0.001
1596331800,0.003
1596335400,0.004
1596339000,0.004
1596342600,0.004
1596346200,0.005
1596349800,0.003
1596353400,0.003
1596357000,0.005
1596360600,0.003
1596364200,0.003
1596367800,0.003
1596371400,0.003
1596375000,0.002
1596378600,0.001
1596382200,0.001
1596385800,0.001
1596389400,0.001
1596393000,0.001
1596396600,0.001
1596400200,0.001
1596403800,0.001
1596407400,0.001
1596411000,0.001
1596414600,0.001
1596418200,0.001
1596421800,0.002
1596425400,0.002
1596429000,0.001
1596432600,0.003
1596436200,0.003
1596439800,0.003
1596443400,0.004
1596447000,0.005
1596450600,0.007
1596454200,0.009
1596457800,0.007
1596461400,0.007
1596465000,0.006
1596468600,0.004
1596472200,0.004
1596475800,0.003
1596479400,0.003
1596483000,0.002
1596486600,0.002
1596490200,0.002
1596493800,0.002
1596497400,0.003
1596501000,0.005
1596504600,0.009
1596508200,0.004
1596511800,0.002
1596515400,0.002
1596519000,0.003
1596522600,0.003
1596526200,0.004
1596529800,0.003
1596533400,0.004
1596537000,0.006
1596540600,0.008
1596544200,0.005
1596547800,0.004
1596551400,0.003
1596562200,0.002
1596565800,0.001
1596569400,0.001
1596573000,0.002
1596576600,0.002
1596580200,0.001
1596583800,0.002
1596587400,0.003
1596591000,0.004
1596594600,0.006
1596598200,0.004
1596601800,0.005
1596605400,0.005
1596609000,0.004
1596612600,0.005
1596616200,0.005
1596619800,0.005
1596623400,0.004
1596627000,0.002
1596630600,0.002
1596634200,0.002
1596637800,0.001
1596645000,0.001
1596648600,0.001
1596652200,0.001
1596655800,0.001
1596659400,0.001
1596663000,0.001
1596666600,0.001
1596670200,0.001
1596673800,0.002
1596677400,0.004
1596681000,0.004
1596684600,0.004
1596688200,0.002
1596691800,0.001
1596695400,0.001
1596699000,0.001
1596702600,0.002
1596706200,0.002
1596709800,0.002
1596713400,0.002
1596717000,0.002
1596720600,0.004
1596724200,0.005
1596727800,0.002
1596731400,0.001
1596735000,0.001
1596738600,0.001
1596742200,0.002
1596745800,0.001
1596749400,0.001
1596753000,0.001
1596756600,0.001
1596760200,0.002
1596763800,0.002
1596767400,0.003
1596771000,0.005
1596774600,0.004
1596778200,0.004
1596781800,0.005
1596785400,0.006
1596789000,0.005
1596792600,0.004
1596796200,0.006
1596799800,0.007
1596803400,0.005
1596807000,0.003
1596810600,0.002
1596814200,0.002
1596817800,0.001
1596821400,0.001
1596825000,0.001
1596828600,0.001
1596832200,0.001
1596835800,0.001
1596839400,0.001
1596843000,0.001
1596846600,0.001
1596850200,0.002
1596853800,0.002
1596857400,0.002
1596861000,0.002
1596864600,0.003
1596868200,0.004
1596871800,0.004
1596875400,0.004
1596879000,0.007
1596882600,0.004
1596886200,0.004
1596889800,0.003
1596893400,0.002
1596897000,0.002
1596900600,0.002
1596904200,0.001
1596907800,0.001
1596911400,0.001
1596915000,0.001
1596918600,0.001
1596922200,0.001
1596925800,0.001
1596929400,0.001
1596933000,0.001
1596936600,0.003
1596940200,0.008
1596943800,0.005
1596947400,0.005
1596951000,0.006
1596954600,0.006
1596958200,0.005
1596961800,0.006
1596965400,0.006
1596969000,0.006
1596972600,0.005
1596976200,0.006
1596979800,0.011
1596983400,0.007
1596987000,0.003
1596990600,0.002
1596994200,0.001
1596997800,0.001
1597001400,0.001
1597005000,0.001
1597008600,0.001
1597012200,0.001
1597015800,0.001
1597019400,0.003
1597023000,0.006
1597026600,0.01
1597030200,0.01
1597033800,0.007
1597037400,0.006
1597041000,0.004
1597044600,0.005
1597048200,0.005
1597051800,0.008
1597055400,0.008
1597059000,0.013
1597062600,0.014
1597066200,0.012
1597069800,0.012
1597073400,0.006
1597077000,0.004
1597080600,0.004
1597084200,0.003
1597087800,0.004
1597091400,0.003
1597095000,0.002
1597098600,0.003
1597102200,0.006
1597105800,0.008
1597109400,0.006
1597113000,0.009
1597116600,0.009
1597120200,0.015
1597123800,0.02
1597127400,0.014
1597131000,0.012
1597134600,0.012
1597138200,0.013
1597141800,0.01
1597145400,0.017
1597149000,0.016
1597152600,0.013
1597163400,0.005
1597167000,0.003
1597170600,0.002
1597174200,0.002
1597177800,0.001
1597181400,0.001
1597185000,0.002
1597188600,0.001
1597192200,0.002
1597195800,0.003
1597199400,0.003
1597203000,0.002
1597206600,0.003
1597210200,0.006
1597213800,0.007
1597217400,0.006
1597221000,0.004
1597224600,0.005
1597228200,0.008
1597231800,0.013
1597235400,0.009
1597239000,0.004
1597242600,0.004
1597246200,0.002
1597249800,0.001
1597253400,0.001
1597257000,0.001
1597260600,0.001
1597264200,0.001
1597267800,0.001
1597271400,0.001
1597275000,0.001
1597278600,0.002
1597282200,0.001
1597285800,0.001
1597289400,0.002
1597293000,0.002
1597296600,0.001
1597300200,0.001
1597303800,0.002
1597307400,0.002
1597311000,0.002
1597314600,0.002
1597318200,0.003
1597321800,0.006
1597325400,0.003
1597329000,0.003
1597332600,0.002
1597336200,0.002
1597339800,0.001
1597343400,0.001
1597347000,0.002
1597350600,0.001
1597354200,0.001
1597357800,0.001
1597361400,0.001
1597365000,0.002
1597368600,0.002
1597372200,0.002
1597375800,0.005
1597379400,0.008
1597383000,0.005
1597386600,0.004
1597390200,0.003
1597393800,0.002
1597397400,0.002
1597401000,0.003
1597404600,0.003
1597408200,0.004
1597411800,0.003
1597415400,0.002
1597419000,0.002
1597422600,0.001
1597426200,0.001
1597429800,0.002
1597433400,0.001
1597437000,0.001
1597440600,0.001
1597444200,0.001
1597447800,0.003
1597451400,0.002
1597455000,0.004
1597458600,0.003
1597462200,0.002
1597465800,0.003
1597469400,0.004
1597473000,0.003
1597476600,0.002
1597480200,0.002
1597483800,0.002
1597487400,0.002
1597491000,0.003
1597494600,0.004
1597498200,0.002
1597501800,0.001
1597505400,0.004
1597509000,0.003
1597512600,0.001
1597516200,0.001
1597519800,0.001
1597523400,0.0
1597527000,0.0
1597530600,0.0
1597534200,0.001
1597537800,0.001
1597541400,0.001
1597545000,0.004
1597548600,0.005
1597552200,0.004
1597555800,0.002
1597559400,0.002
1597563000,0.002
1597566600,0.002
1597570200,0.003
1597573800,0.005
1597577400,0.004
1597581000,0.003
1597584600,0.002
1597588200,0.001
1597591800,0.001
1597595400,0.001
1597599000,0.0
1597602600,0.001
1597606200,0.001
1597609800,0.001
1597613400,0.001
1597617000,0.001
1597620600,0.002
1597624200,0.003
1597627800,0.005
1597631400,0.005
1597635000,0.004
1597638600,0.002
1597642200,0.001
1597645800,0.001
1597649400,0.002
1597653000,0.004
1597656600,0.003
1597660200,0.004
1597663800,0.006
1597667400,0.005
1597671000,0.003
1597674600,0.002
1597678200,0.001
1597681800,0.001
1597685400,0.001
1597689000,0.001
1597692600,0.001
1597696200,0.001
1597699800,0.001
1597703400,0.002
1597707000,0.002
1597710600,0.002
1597714200,0.004
1597717800,0.007
1597721400,0.013
1597725000,0.008
1597728600,0.01
1597732200,0.01
